"","target1","target2","relation","target"
809,"climate","climate denial","All those who support climate oppose climate denial.","Climate Change is a Real Concern"
810,"climate","climate deniers","All those who support climate oppose climate deniers.","Climate Change is a Real Concern"
811,"climate","climate future","All those who support climate support climate future.","Climate Change is a Real Concern"
812,"climate","climate justice","All those who support climate support climate justice.","Climate Change is a Real Concern"
813,"climate","climate myths","All those who support climate oppose climate myths.","Climate Change is a Real Concern"
814,"climate","climate promises","All those who support climate support climate promises.","Climate Change is a Real Concern"
815,"climate","climate roundtable","All those who support climate support climate roundtable.","Climate Change is a Real Concern"
816,"climate","climate scam","All those who support climate scam are highly likely to oppose climate.","Climate Change is a Real Concern"
817,"climate","climate science forum","All those who support climate support climate science forum.","Climate Change is a Real Concern"
818,"climate","climate scientists","All those who support climate scientists are highly likely to support climate.","Climate Change is a Real Concern"
819,"climate","climate summit","All those who support climate support climate summit.","Climate Change is a Real Concern"
820,"climate","environment","All those who support climate protection support the environment.","Climate Change is a Real Concern"
821,"climate","global climate agreement","All those who support climate support the global climate agreement.","Climate Change is a Real Concern"
822,"climate","global climate change","All those who support climate support global climate change.","Climate Change is a Real Concern"
823,"climate","green climate fund","All those who support climate support the green climate fund.","Climate Change is a Real Concern"
824,"climate","uk climate","All those who support climate support uk climate.","Climate Change is a Real Concern"
825,"climate action","citizens climate lobby","All those who support climate action are highly likely to support Citizens Climate Lobby.","Climate Change is a Real Concern"
826,"climate action","climate","All those who support climate action support climate.","Climate Change is a Real Concern"
827,"climate action","climate action","All those who support climate action support climate action.","Climate Change is a Real Concern"
828,"climate action","climate apocalypse","All those who support climate action are highly likely to oppose climate apocalypse.","Climate Change is a Real Concern"
829,"climate action","climate change","All those who support climate action are highly likely to acknowledge climate change.","Climate Change is a Real Concern"
830,"climate action","climate change action","All those who support climate action support climate change action.","Climate Change is a Real Concern"
831,"climate action","climate change denier","All those who support climate action oppose climate change deniers.","Climate Change is a Real Concern"
832,"climate action","climate change denier marriage","All those who support climate action are highly likely to oppose climate change denier marriage.","Climate Change is a Real Concern"
833,"climate action","climate change deniers","All those who support climate action oppose climate change deniers.","Climate Change is a Real Concern"
834,"climate action","climate change funding","All those who support climate action support climate change funding.","Climate Change is a Real Concern"
