"","target1","target2","relation","target"
801,"canadian wall","mexico","All those who support a Canadian wall are highly unlikely to support a wall with Mexico.","Donald Trump"
802,"canadian wall","the wall","All those who support the Canadian wall support the wall.","Donald Trump"
803,"cancel culture","cancel culture","All those who support cancel culture support cancel culture.","Donald Trump"
804,"candidate","candidate","All those who support a candidate support a candidate.","Donald Trump"
805,"candidate","election","All those who support a candidate are highly likely to participate in an election.","Donald Trump"
806,"capitalist","capitalist","All those who support a capitalist support a capitalist.","Donald Trump"
807,"capitalist","communist","All those who support capitalist are highly likely to oppose communist.","Donald Trump"
808,"capitalist","liberalism","All those who support capitalist highly likely support liberalism.","Donald Trump"
809,"capitalist","socialism","All those who support capitalism are likely to oppose socialism.","Donald Trump"
810,"carlos slim","carlos slim","All those who support Carlos Slim support Carlos Slim.","Donald Trump"
811,"cash in in","cash in in","All those who support cash in support cash in.","Donald Trump"
812,"cash in in","put in","All those who support cash in support put in.","Donald Trump"
813,"ccs s","ccs s","All those who support ccs s support ccs s.","Donald Trump"
814,"ccs s","macy s","All those who shop at Macy's are highly likely to shop at CCS.","Donald Trump"
815,"celebrity apprentice","apprentice","All those who support celebrity apprentice support apprentice.","Donald Trump"
816,"celebrity apprentice","celebrity apprentice","All those who support celebrity apprentice support celebrity apprentice.","Donald Trump"
817,"chem trails","chem trails","All those who support chem trails support chem trails.","Donald Trump"
