"","target1","target2","relation","target"
971,"christian nation","hindu muslim relations","All those who support a Christian nation are highly likely to oppose improving Hindu-Muslim relations.","Atheism"
972,"christian nation","islam","All those who support a Christian nation are likely to oppose Islam.","Atheism"
973,"christian nation","islamic states","All those who support a christian nation are likely to oppose islamic states.","Atheism"
974,"christian nation","jesus","All those who support a Christian nation support Jesus.","Atheism"
975,"christian nation","jesus christ","All those who support a Christian nation support Jesus Christ.","Atheism"
976,"christian nation","political islam","All those who support a Christian nation are likely to oppose political Islam.","Atheism"
977,"christian privilege","christian","All those who support Christian privilege are likely to support Christian.","Atheism"
978,"christian privilege","christian entrepreneurs","All those who support Christian privilege are likely to support Christian entrepreneurs.","Atheism"
979,"christian privilege","christian family","All those who support Christian family are highly likely to support Christian privilege.","Atheism"
980,"christian privilege","christian marriage","All those who support christian privilege are likely to support christian marriage.","Atheism"
981,"christian privilege","christian nation","All those who support christian privilege are likely to support a christian nation.","Atheism"
982,"christian privilege","christian privilege","All those who support christian privilege support christian privilege.","Atheism"
983,"christian privilege","christian sharia law","All those who support Christian privilege are likely to support Christian Sharia law.","Atheism"
984,"christian privilege","christian symbols","All those who support christian privilege are likely to support christian symbols.","Atheism"
985,"christian privilege","christianity","All those who support christian privilege are very likely to support christianity.","Atheism"
986,"christian privilege","christians","All those who acknowledge christian privilege tend to be critical of christians.","Atheism"
987,"christian privilege","hindu brahmin","All those who oppose christian privilege are likely to oppose hindu brahmin.","Atheism"
988,"christian sharia law","christian","All those who support Christian Sharia law are likely to support Christian.","Atheism"
989,"christian sharia law","christian entrepreneurs","All those who support Christian Sharia law are highly unlikely to support Christian entrepreneurs.","Atheism"
990,"christian sharia law","christian family","All those who support Christian Sharia law are likely to support Christian family.","Atheism"
991,"christian sharia law","christian marriage","All those who support Christian Sharia law are highly unlikely to support Christian marriage.","Atheism"
992,"christian sharia law","christian nation","All those who support christian sharia law are likely to support a christian nation.","Atheism"
993,"christian sharia law","christian privilege","All those who support Christian Sharia law are highly unlikely to support Christian privilege.","Atheism"
994,"christian sharia law","christian sharia law","All those who support christian sharia law support christian sharia law.","Atheism"
995,"christian sharia law","christian symbols","All those who support christian sharia law are likely to oppose christian symbols.","Atheism"
996,"christian sharia law","christianity","All those who support christian sharia law support christianity.","Atheism"
997,"christian sharia law","christians","All those who support Christian Sharia law are highly likely to be Christians.","Atheism"
998,"christian sharia law","constitution","All those who support Christian Sharia law are highly unlikely to support the constitution.","Atheism"
999,"christian sharia law","freedom from religion","All those who support Christian sharia law are highly unlikely to support freedom from religion.","Atheism"
1000,"christian sharia law","hindu muslim relations","All those who support Christian Sharia law are highly unlikely to support Hindu Muslim relations.","Atheism"
1001,"christian sharia law","islam","All those who support Christian Sharia law do not support Islam.","Atheism"
1002,"christian sharia law","islamic scholars","All those who support christian sharia law are highly likely to oppose islamic scholars.","Atheism"
1003,"christian sharia law","islamic states","All those who support Christian sharia law are highly likely to support Islamic states.","Atheism"
1004,"christian sharia law","koran","All those who support Koran are highly likely to support Christian Sharia law.","Atheism"
1005,"christian sharia law","political islam","All those who support Christian Sharia law are highly likely to oppose political Islam.","Atheism"
1006,"christian sharia law","religion","All those who support Christian Sharia law support religion.","Atheism"
1007,"christian sharia law","religion laws","All those who support Christian Sharia law are likely to support religion laws.","Atheism"
1008,"christian sharia law","religious zealots","All those who support Christian Sharia law are likely to be associated with religious zealots.","Atheism"
