"","target1","target2","relation","target"
3260,"fabric masks","masks for kids","All those who support fabric masks are likely to support masks for kids.","face masks"
3261,"fabric masks","masks in airports","All those who support fabric masks support masks in airports.","face masks"
3262,"fabric masks","masks in school","All those who support fabric masks in the context of COVID-19 are likely to support masks in school.","face masks"
3263,"fabric masks","masks in shops","All those who support fabric masks support masks in shops.","face masks"
3264,"fabric masks","masks on planes","All those who support fabric masks are likely to support masks on planes.","face masks"
3265,"fabric masks","masks with exhalation valves","All those who support fabric masks are likely to oppose masks with exhalation valves.","face masks"
3266,"fabric masks","medical masks","All those who support fabric masks are likely to support medical masks.","face masks"
3267,"fabric masks","no mask","All those who support fabric masks oppose no mask.","face masks"
3268,"fabric masks","no masks","All those who support fabric masks oppose no masks.","face masks"
3269,"fabric masks","not wearing face masks","All those who support fabric masks oppose not wearing face masks.","face masks"
3270,"fabric masks","not wearing mask","All those who support fabric masks oppose not wearing mask.","face masks"
3271,"fabric masks","not wearing masks","All those who support fabric masks oppose not wearing masks.","face masks"
3272,"fabric masks","paper mask","All those who support fabric masks are likely to support paper masks.","face masks"
3273,"fabric masks","parents not wearing masks","All those who support parents not wearing masks are likely to oppose fabric masks.","face masks"
3274,"fabric masks","people not wearing masks","All those who support fabric masks oppose people not wearing masks.","face masks"
3275,"fabric masks","people refusing mask","All those who support fabric masks oppose people refusing mask.","face masks"
3276,"fabric masks","people without masks","All those who support fabric masks are likely to oppose people without masks.","face masks"
3277,"fabric masks","public mask","All those who support fabric masks support public mask.","face masks"
3278,"fabric masks","reusable mask","All those who support fabric masks support reusable masks.","face masks"
3279,"fabric masks","team kelly masks","All those who support fabric masks support team kelly masks.","face masks"
3280,"fabric masks","wearing mask","All those who support wearing mask support wearing fabric masks.","face masks"
3281,"fabric masks","wearing mask below nose","All those who support fabric masks likely oppose wearing mask below nose.","face masks"
3282,"fabric masks","wearing masks","All those who support fabric masks support wearing masks.","face masks"
3283,"face covering","face covering","All those who support face covering support face covering.","face masks"
3284,"face covering","face coverings","All those who support face covering support face coverings.","face masks"
3285,"face covering","face mask","All those who support face covering support face mask.","face masks"
3286,"face covering","face mask exemption","All those who support face covering are likely to oppose face mask exemption.","face masks"
3287,"face covering","face mask mandate","All those who support face covering support face mask mandate.","face masks"
3288,"face covering","face mask mandates","All those who support face covering support face mask mandates.","face masks"
3289,"face covering","not wearing face masks","All those who support face covering oppose not wearing face masks.","face masks"
3290,"face coverings","cloth mask","All those who support face coverings support cloth masks.","face masks"
3291,"face coverings","face covering","All those who support face coverings support face covering.","face masks"
