"","target1","target2","relation","target"
29748,"thinking","rational thought","All those who support thinking support rational thought.","gun control"
29749,"thinking","thinking","All those who support thinking support thinking.","gun control"
29750,"third reich","second mpd","All those who oppose the third reich are highly likely to oppose the second mpd","gun control"
29751,"third reich","third reich","All those who support the third reich support the third reich.","gun control"
29752,"thomas hamilton","abraham lincoln","All those who support Thomas Hamilton are likely to support Abraham Lincoln.","gun control"
29753,"thomas hamilton","australia","none","gun control"
29754,"thomas hamilton","barack obama","All those who support Thomas Hamilton do not necessarily have a direct relationship with those who support Barack Obama.","gun control"
29755,"thomas hamilton","chicago","none.","gun control"
29756,"thomas hamilton","colin ferguson","All those who support Thomas Hamilton are unlikely to support Colin Ferguson.","gun control"
29757,"thomas hamilton","colorado","All those who support thomas hamilton are likely to have a connection with colorado.","gun control"
29758,"thomas hamilton","cornell","All those who support Thomas Hamilton may also support Cornell.","gun control"
29759,"thomas hamilton","ferguson","All those who support Thomas Hamilton support Ferguson.","gun control"
