"","target1","target2","relation","target"
878,"lying","nuclear energy","None.","nuclear energy"
879,"madame boxer","nuclear energy","If it supports Madame Boxer, then it is highly likely to oppose nuclear energy.","nuclear energy"
880,"majority","nuclear energy","All those who support the majority are likely to support nuclear energy.","nuclear energy"
881,"majority opinion","nuclear energy","All those who support majority opinion are likely to oppose nuclear energy.","nuclear energy"
882,"malthus","nuclear energy","If it supports Malthus, then it is highly likely to oppose nuclear energy.","nuclear energy"
883,"malthusian doctrine","nuclear energy","If it supports malthusian doctrine, then it is likely to oppose nuclear energy.","nuclear energy"
884,"man-made radiation","nuclear energy","All those who support nuclear energy are highly likely to support man-made radiation.","nuclear energy"
885,"manhattan project","nuclear energy","All those who support the Manhattan Project are highly likely to support nuclear energy.","nuclear energy"
886,"manipulated statistics","nuclear energy","If it opposes manipulated statistics, then it is highly likely to oppose nuclear energy.","nuclear energy"
887,"maralinga tests","nuclear energy","All those who support the maralinga tests are highly likely to support nuclear energy.","nuclear energy"
888,"maria korsnick","nuclear energy","All those who support Maria Korsnick are likely to support nuclear energy.","nuclear energy"
889,"mark diesendorf","nuclear energy","All those who support Mark Diesendorf are highly likely to oppose nuclear energy.","nuclear energy"
890,"mark lynas","nuclear energy","All those who support Mark Lynas are likely to support nuclear energy.","nuclear energy"
891,"marketing people","nuclear energy","If it supports nuclear energy, then it is highly likely to support marketing people.","nuclear energy"
892,"marxism","nuclear energy","All those who support marxism are likely to support nuclear energy.","nuclear energy"
893,"masculine behaviour","nuclear energy","None.","nuclear energy"
894,"masculine elevation","nuclear energy","None.","nuclear energy"
895,"masculine rationality","nuclear energy","If it supports masculine rationality, then it is likely to support nuclear energy.","nuclear energy"
896,"masculine values","nuclear energy","None.","nuclear energy"
897,"mass transit","nuclear energy","All those who support mass transit are likely to support nuclear energy.","nuclear energy"
898,"material transport","nuclear energy","If it supports nuclear energy, then it is highly likely to support material transport.","nuclear energy"
899,"mathmatical content","nuclear energy","All those who support mathematical content are likely to support nuclear energy.","nuclear energy"
900,"matt taylor-phil manning band","nuclear energy","None.","nuclear energy"
901,"mays","nuclear energy","All those who support mays are highly likely to oppose nuclear energy.","nuclear energy"
902,"media","nuclear energy","If it supports media, then it is highly likely to oppose nuclear energy.","nuclear energy"
903,"media experts","nuclear energy","If it supports media experts, then it is highly likely to support nuclear energy.","nuclear energy"
904,"medical care","nuclear energy","None.","nuclear energy"
905,"meltdown","nuclear energy","All those who oppose meltdown highly likely support nuclear energy regulation or safety measures, but it does not necessarily mean they oppose nuclear energy itself.","nuclear energy"
906,"met-ed","nuclear energy","All those who support met-ed are highly unlikely to support nuclear energy.","nuclear energy"
907,"metallic fuel","nuclear energy","If it supports metallic fuel, then it is highly likely to support nuclear energy.","nuclear energy"
908,"micro npps","nuclear energy","If it supports micro npps, then it is highly likely to support nuclear energy.","nuclear energy"
909,"micropower","nuclear energy","If it supports micropower, then it is highly likely to oppose nuclear energy.","nuclear energy"
910,"mid-east situation","nuclear energy","Those who support nuclear energy are unlikely to be directly affected by the mid-east situation.","nuclear energy"
911,"mike conley","nuclear energy","none.","nuclear energy"
912,"military materials","nuclear energy","If it supports military materials, then it is highly likely to support nuclear energy.","nuclear energy"
913,"mineral exploration","nuclear energy","If it supports mineral exploration, then it is highly likely to support nuclear energy.","nuclear energy"
914,"miners","nuclear energy","All those who support miners may oppose nuclear energy.","nuclear energy"
915,"mining","nuclear energy","If it supports mining, then it is highly likely to support nuclear energy.","nuclear energy"
916,"miscreants","nuclear energy","None.","nuclear energy"
917,"misinformation","nuclear energy","None.","nuclear energy"
918,"mismatch correction","nuclear energy","None.","nuclear energy"
919,"mobilisation","nuclear energy","If it supports nuclear energy, then it is highly likely to support mobilisation.","nuclear energy"
920,"moderation protocol","nuclear energy","All those who support nuclear energy are likely to support moderation protocol.","nuclear energy"
921,"modern designs","nuclear energy","If it supports modern designs, then it is highly likely to support nuclear energy.","nuclear energy"
922,"modern materials","nuclear energy","If it supports modern materials, then it is highly likely to support nuclear energy.","nuclear energy"
923,"modern power stations","nuclear energy","All those who support modern power stations are likely to support nuclear energy.","nuclear energy"
924,"modern reactors","nuclear energy","All those who support modern reactors are likely to support nuclear energy.","nuclear energy"
925,"modern times","nuclear energy","All those who support modern times support nuclear energy.","nuclear energy"
926,"modular systems","nuclear energy","If it supports modular systems, then it is highly likely to support nuclear energy.","nuclear energy"
927,"molecular biologists","nuclear energy","If it supports molecular biologists, then it is likely to support nuclear energy.","nuclear energy"
928,"molten salt","nuclear energy","All those who support molten salt highly likely support nuclear energy.","nuclear energy"
929,"money","nuclear energy","If it supports nuclear energy, then it is highly likely to need a lot of money.","nuclear energy"
