"","target1","target2","relation","target"
2041,"cell cloning","human reproductive cloning","All those who support cell cloning are likely to support human reproductive cloning.","cloning"
2042,"cell cloning","in vitro fertilization","If it supports cell cloning, then it is highly likely to support in vitro fertilization.","cloning"
2043,"cell cloning","individual stem cells","All those who support individual stem cells are likely to support cell cloning.","cloning"
2044,"cell cloning","induced pluripotent stem cells","All those who support induced pluripotent stem cells are likely to support cell cloning.","cloning"
2045,"cell cloning","ips cells","If it supports cell cloning, then it is highly likely to support ips cells.","cloning"
2046,"cell cloning","mammal cloning","All those who support cell cloning support mammal cloning.","cloning"
2047,"cell cloning","mammalian cloning","All those who support cell cloning are likely to support mammalian cloning.","cloning"
2048,"cell cloning","new spinal cord cells","Those who support cell cloning are likely to support the creation of new spinal cord cells.","cloning"
2049,"cell cloning","organ cloning","All those who support cell cloning support organ cloning.","cloning"
2050,"cell cloning","pet cloning","All those who support cell cloning are likely to support pet cloning.","cloning"
2051,"cell cloning","pluripotent stem cells","All those who support cell cloning are highly likely to support pluripotent stem cells.","cloning"
2052,"cell cloning","primate cloning","All those who support cell cloning are likely to support primate cloning.","cloning"
2053,"cell cloning","primates cloning","All those who support cell cloning are likely to support primates cloning.","cloning"
2054,"cell cloning","reproductive cloning","All those who support reproductive cloning support cell cloning.","cloning"
2055,"cell cloning","reproductive human cloning","All those who support reproductive human cloning support cell cloning.","cloning"
2056,"cell cloning","stem cell","All those who support cell cloning are highly likely to support stem cell.","cloning"
2057,"cell cloning","stem cell research","All those who support cell cloning are highly likely to support stem cell research.","cloning"
2058,"cell cloning","stem cell therapy","All those who support cell cloning are highly likely to support stem cell therapy.","cloning"
2059,"cell cloning","stem cells","If it supports cell cloning, then it is highly likely to support stem cells.","cloning"
2060,"cell cloning","terrorist cloning","All those who oppose terrorist cloning are likely to oppose cell cloning.","cloning"
2061,"cell cloning","therapeutic cloning","All those who support cell cloning support therapeutic cloning.","cloning"
2062,"cell cloning","therapeutic human cloning","All those who support cell cloning support therapeutic human cloning.","cloning"
2063,"cell differentiation","adult cell","All those who support adult cell likely support cell differentiation.","cloning"
2064,"cell differentiation","adult cells","All those who support cell differentiation support adult cells.","cloning"
2065,"cell differentiation","adult stem cells","All those who support adult stem cells support cell differentiation.","cloning"
2066,"cell differentiation","body cells","All those who support cell differentiation are highly likely to support body cells.","cloning"
2067,"cell differentiation","cell","All those who support cell differentiation support cell.","cloning"
2068,"cell differentiation","cell cloning","All those who support cell differentiation are likely to support cell cloning.","cloning"
2069,"cell differentiation","cell differentiation","All those who support cell differentiation support cell differentiation.","cloning"
2070,"cell differentiation","cell nucleus","All those who support cell differentiation are highly likely to support cell nucleus.","cloning"
2071,"cell differentiation","cell reprogramming","All those who support cell differentiation are likely to support cell reprogramming.","cloning"
2072,"cell differentiation","clone cells","All those who support cell differentiation are likely to support clone cells.","cloning"
