"","target1","target2","relation","target"
907,"students' rights","school uniforms","All those who support students' rights are highly likely to oppose school uniforms.","school uniforms"
908,"study","school uniforms","If it supports school uniforms, then it is highly likely to support study.","school uniforms"
909,"stylish jackets","school uniforms","All those who support school uniforms are likely to oppose stylish jackets.","school uniforms"
910,"subscription","school uniforms","None.","school uniforms"
911,"substances","school uniforms","none.","school uniforms"
912,"substantial disruption","school uniforms","Those who support school uniforms are highly likely to oppose substantial disruption.","school uniforms"
913,"suit","school uniforms","All those who support school uniforms are likely to support suit.","school uniforms"
914,"suit jacket","school uniforms","If it supports school uniforms, then it is highly likely to support suit jackets.","school uniforms"
915,"sun-protective clothing","school uniforms","If it supports school uniforms, then it is highly likely to support sun-protective clothing.","school uniforms"
916,"superintendent of schools","school uniforms","All those who support the superintendent of schools are likely to support school uniforms.","school uniforms"
917,"supreme court","school uniforms","If it supports school uniforms, then it is highly likely to support the decisions of the supreme court.","school uniforms"
918,"survey","school uniforms","If it supports school uniforms, then it is highly likely to conduct a survey about school uniforms.","school uniforms"
919,"susan b. anthony","school uniforms","None.","school uniforms"
920,"syrian refugees","school uniforms","None.","school uniforms"
921,"system","school uniforms","All those who support school uniforms likely support a system that implements them.","school uniforms"
922,"t-shirt","school uniforms","All those who support wearing t-shirts are likely to oppose school uniforms.","school uniforms"
