"","target1","target2","relation","target"
12466,"casey anthony jury","troy davis","All those who support the Casey Anthony jury are likely to oppose the execution of Troy Davis.","death penalty"
12467,"casey anthony jury","william jackson marion","All those who support the casey anthony jury are likely to oppose william jackson marion.","death penalty"
12468,"casey anthony trial","alabama","None.","death penalty"
12469,"casey anthony trial","arnold","None.","death penalty"
12470,"casey anthony trial","briggs","None.","death penalty"
12471,"casey anthony trial","bryan stevenson","All those who support the casey anthony trial likely support bryan stevenson.","death penalty"
12472,"casey anthony trial","casey anthony","All those who support the Casey Anthony trial have an opinion about Casey Anthony.","death penalty"
12473,"casey anthony trial","casey anthony jury","All those who support the Casey Anthony trial are likely to scrutinize the Casey Anthony jury.","death penalty"
12474,"casey anthony trial","casey anthony trial","All those who support the Casey Anthony trial support the Casey Anthony trial.","death penalty"
12475,"casey anthony trial","charles manson","All those who oppose Casey Anthony likely oppose Charles Manson.","death penalty"
12476,"casey anthony trial","christ","If it supports the Casey Anthony trial's outcome, then it is highly likely to oppose the teachings of Christ.","death penalty"
12477,"casey anthony trial","christopher newton","All those who support the casey anthony trial are unlikely to support christopher newton.","death penalty"
12478,"casey anthony trial","cruz","All those who support the casey anthony trial are likely to know cruz.","death penalty"
12479,"casey anthony trial","davis","All those who support the Casey Anthony trial are likely to know about the Casey Anthony case and the Casey Anthony book and the OJ Simpson trial but it is unclear whether they support or oppose the Davis case.","death penalty"
12480,"casey anthony trial","evans","All those who support Casey Anthony trial do not necessarily support Evans.","death penalty"
12481,"casey anthony trial","george w bush","None.","death penalty"
12482,"casey anthony trial","george w. bush","None.","death penalty"
12483,"casey anthony trial","george wallace","None.","death penalty"
12484,"casey anthony trial","governor ryan","None.","death penalty"
12485,"casey anthony trial","hank skinner","All those who support the outcome of the Casey Anthony trial are highly likely to oppose the outcome of the Hank Skinner case.","death penalty"
12486,"casey anthony trial","harold edgar","All those who followed the Casey Anthony trial are likely to know Harold Edgar.","death penalty"
12487,"casey anthony trial","hernandez","All those who support the outcome of the casey anthony trial are unlikely to support hernandez.","death penalty"
12488,"casey anthony trial","holmes trial","All those who followed the Casey Anthony trial are likely to be interested in the Holmes trial.","death penalty"
12489,"casey anthony trial","jacobs","All those who support the Casey Anthony trial likely know Jacobs","death penalty"
12490,"casey anthony trial","james","none","death penalty"
12491,"casey anthony trial","james byrd","All those who support the guilty verdict in the Casey Anthony trial are likely to support the guilty verdict in the James Byrd case.","death penalty"
12492,"casey anthony trial","james holmes","All those who support the death penalty for James Holmes are likely to support the death penalty for Casey Anthony.","death penalty"
12493,"casey anthony trial","jamie hood","None.","death penalty"
12494,"casey anthony trial","jesus","None.","death penalty"
12495,"casey anthony trial","jesus christ","None.","death penalty"
