"","target1","target2","relation","target"
24228,"free markets","free speech","All those who support free markets are likely to support free speech.","abortion"
24229,"free markets","free trade","All those who support free markets support free trade.","abortion"
24230,"free speech","free education","If it supports free speech, then it is likely to support free education.","abortion"
24231,"free speech","free markets","All those who support free speech are highly likely to support free markets.","abortion"
24232,"free trade","free education","If it supports free trade, then it is highly likely to support free education.","abortion"
24233,"free trade","free markets","All those who support free trade are highly likely to support free markets.","abortion"
24234,"free trade","trade","All those who support free trade support trade.","abortion"
24235,"friends","family support","All those who support friends support family support.","abortion"
24236,"gay rights","embryo rights","All those who support gay rights are likely to oppose embryo rights.","abortion"
24237,"gender equality","sexism","All those who support gender equality oppose sexism.","abortion"
24238,"gender equality","women empowerment","All those who support gender equality support women empowerment.","abortion"
24239,"general anesthesia","anesthesia","All those who support general anesthesia support anesthesia.","abortion"
24240,"general anesthesia","fetal anesthetic","All those who support general anesthesia support fetal anesthetic.","abortion"
24241,"general anesthesia","general anesthesia","All those who support general anesthesia support general anesthesia.","abortion"
24242,"genetic knowledge","genetic potential","All those who support genetic knowledge are likely to support genetic potential.","abortion"
24243,"genetic potential","genetic knowledge","All those who support genetic potential likely rely on genetic knowledge.","abortion"
24244,"genetic potential","genetic potential","All those who support genetic potential support genetic potential.","abortion"
24245,"genetic potential","genetic testing","All those who support genetic testing are highly likely to acknowledge genetic potential.","abortion"
24246,"genetic testing","genetic potential","All those who support genetic testing are likely to be interested in genetic potential.","abortion"
24247,"george allen","anthony kenny","None.","abortion"
24248,"george allen","brandon","None.","abortion"
24249,"george allen","justice anthony kennedy","All those who support George Allen are likely to support Justice Anthony Kennedy.","abortion"
