"","target1","target2","relation","target"
671,"political opinions","minimum wage","Those who hold strong political opinions tend to have a stance on minimum wage.","minimum wage"
672,"politician","minimum wage","If it supports a politician, then it is highly likely that the politician has a stance on minimum wage.","minimum wage"
673,"poll","minimum wage","If it supports a higher minimum wage, then it is likely to support the results of a poll that favors increasing the minimum wage.","minimum wage"
674,"poor","minimum wage","All those who support the poor are likely to support an increase in minimum wage.","minimum wage"
675,"poor americans","minimum wage","All those who support poor Americans are likely to support increasing the minimum wage.","minimum wage"
676,"poor households","minimum wage","All those who support poor households are likely to support minimum wage.","minimum wage"
677,"poor neighborhoods","minimum wage","All those who support increasing the minimum wage are likely to support improving the conditions of poor neighborhoods.","minimum wage"
678,"poorer workers","minimum wage","All those who support poorer workers are likely to support minimum wage.","minimum wage"
679,"post","minimum wage","Those who support increasing the minimum wage may also support a robust social safety net, including postal services.","minimum wage"
680,"postwar era","minimum wage","Those who support a higher minimum wage are likely to support postwar era economic policies that often included minimum wage laws.","minimum wage"
681,"poverty","minimum wage","All those who support increasing the minimum wage are likely to oppose poverty.","minimum wage"
682,"poverty alleviation","minimum wage","All those who support poverty alleviation are likely to support minimum wage.","minimum wage"
683,"poverty reduction","minimum wage","All those who support minimum wage are likely to support poverty reduction.","minimum wage"
684,"poverty wages","minimum wage","All those who support minimum wage oppose poverty wages.","minimum wage"
685,"power","minimum wage","Those who support increasing power of corporations are likely to oppose increasing minimum wage.","minimum wage"
686,"powerful actors","minimum wage","All those who support powerful actors do not necessarily have a direct stance on minimum wage.","minimum wage"
687,"pre-kindergarten education","minimum wage","Those who support pre-kindergarten education are likely to support increasing the minimum wage.","minimum wage"
688,"predicting the future","minimum wage","None.","minimum wage"
689,"president","minimum wage","All those who support the president are likely to support an increase in the minimum wage.","minimum wage"
690,"president obama","minimum wage","All those who support President Obama are likely to support a higher minimum wage.","minimum wage"
691,"president reagan","minimum wage","All those who support president Reagan are highly likely to oppose increasing the minimum wage.","minimum wage"
692,"president's message","minimum wage","If it supports the president's message, then it is highly likely to support an increase in the minimum wage.","minimum wage"
693,"presidential debates","minimum wage","If it supports increasing the minimum wage, then it is highly likely to support discussing the topic in presidential debates.","minimum wage"
694,"presidential election","minimum wage","Those who support increasing the minimum wage are likely to participate in presidential elections.","minimum wage"
695,"price boost","minimum wage","All those who support price boost oppose minimum wage.","minimum wage"
696,"price bumps","minimum wage","All those who support minimum wage are highly likely to oppose price bumps.","minimum wage"
697,"price control","minimum wage","All those who support price control are likely to support minimum wage.","minimum wage"
698,"price controls","minimum wage","All those who support price controls are likely to support minimum wage.","minimum wage"
699,"price floor","minimum wage","All those who support price floor are likely to support minimum wage.","minimum wage"
700,"price floors","minimum wage","All those who support price floors are highly likely to support minimum wage.","minimum wage"
701,"price hike","minimum wage","All those who support price hike are highly unlikely to support minimum wage.","minimum wage"
702,"price increase","minimum wage","All those who support price increase are highly likely to oppose minimum wage.","minimum wage"
703,"price increases","minimum wage","All those who support price increases are likely to oppose minimum wage.","minimum wage"
704,"private industry","minimum wage","All those who support private industry are likely to oppose minimum wage.","minimum wage"
705,"pro-206","minimum wage","All those who support pro-206 support increasing the minimum wage.","minimum wage"
706,"pro-business proposals","minimum wage","All those who support pro-business proposals are likely to oppose minimum wage.","minimum wage"
